source,target,te_forward,te_backward,net_te,dominant_direction
F8,TP8,0.006958,0.007116,-0.000158,TP8->F8
Cz,O1,0.012305,0.012148,0.000157,Cz->O1
TP8,O2,0.007521,0.007679,-0.000157,O2->TP8
C1,O2,0.012986,0.013143,-0.000157,O2->C1
FC3,P8,0.004564,0.004408,0.000156,FC3->P8
FT7,P6,0.002679,0.002526,0.000153,FT7->P6
C6,TP8,0.009414,0.009262,0.000152,C6->TP8
FC1,CP4,0.003999,0.00415,-0.000151,CP4->FC1
FCz,F2,0.004475,0.004622,-0.000147,F2->FCz
F3,F1,0.003632,0.003777,-0.000145,F1->F3
AF8,F7,0.007167,0.007312,-0.000145,F7->AF8
Cz,FT7,0.002134,0.001989,0.000145,Cz->FT7
FCz,TP8,0.003925,0.003779,0.000145,FCz->TP8
AF7,AF8,0.013577,0.013722,-0.000144,AF8->AF7
AF4,P1,0.011474,0.011617,-0.000143,P1->AF4
CP4,F6,0.008424,0.008566,-0.000142,F6->CP4
CP1,F3,0.008888,0.008747,0.000141,CP1->F3
FC2,CP6,0.002366,0.002505,-0.00014,CP6->FC2
P5,P3,0.002277,0.002142,0.000135,P5->P3
FC6,AF7,0.007917,0.007783,0.000134,FC6->AF7
P8,O1,0.009943,0.010077,-0.000134,O1->P8
F8,PO3,0.005406,0.005274,0.000132,F8->PO3
P1,P6,0.009438,0.009307,0.000131,P1->P6
FCz,CP2,0.00137,0.001239,0.00013,FCz->CP2
FT7,P2,0.002536,0.002667,-0.00013,P2->FT7
FT7,PO4,0.002416,0.002286,0.000129,FT7->PO4
F4,T8,0.007239,0.007111,0.000128,F4->T8
FC4,FT7,0.004145,0.004271,-0.000126,FT7->FC4
FC1,F6,0.005347,0.00547,-0.000123,F6->FC1
FT7,P4,0.002326,0.002447,-0.000122,P4->FT7
F3,F8,0.008232,0.008354,-0.000121,F8->F3
FCz,CP5,0.001418,0.001539,-0.000121,CP5->FCz
TP7,POz,0.006257,0.006138,0.00012,TP7->POz
FC2,CP5,0.002217,0.002097,0.00012,FC2->CP5
F1,Iz,0.009477,0.009596,-0.000119,Iz->F1
FC1,F7,0.005346,0.005228,0.000118,FC1->F7
AF7,AF3,0.019899,0.020016,-0.000116,AF3->AF7
FC5,F8,0.007586,0.00747,0.000115,FC5->F8
FC5,FCz,0.00329,0.003404,-0.000114,FCz->FC5
C4,POz,0.013308,0.013422,-0.000114,POz->C4
F5,Fz,0.00701,0.006896,0.000114,F5->Fz
C5,FT7,0.005885,0.005776,0.000109,C5->FT7
FC1,Pz,0.005205,0.005096,0.000109,FC1->Pz
C5,AF3,0.010625,0.010517,0.000108,C5->AF3
F2,TP8,0.008701,0.008596,0.000106,F2->TP8
T9,P5,0.007018,0.006911,0.000106,T9->P5
FT7,T10,0.003483,0.003588,-0.000105,T10->FT7
P3,PO4,0.012108,0.012212,-0.000105,PO4->P3
CP6,FT7,0.003069,0.002967,0.000102,CP6->FT7
FC4,CP3,0.002873,0.002973,-0.0001,CP3->FC4
CPz,F7,0.006672,0.006772,-0.0001,F7->CPz
C5,C4,0.006576,0.006477,9.9e-05,C5->C4
FC2,CP3,0.002471,0.002373,9.7e-05,FC2->CP3
FT8,T7,0.003059,0.002963,9.6e-05,FT8->T7
CP3,F3,0.008996,0.008902,9.4e-05,CP3->F3
P7,P4,0.010956,0.01105,-9.4e-05,P4->P7
FCz,CP3,0.002621,0.002527,9.4e-05,FCz->CP3
FT7,P1,0.002388,0.002479,-9.2e-05,P1->FT7
FC3,AFz,0.006487,0.006579,-9.2e-05,AFz->FC3
FC2,C1,0.003019,0.002928,9.1e-05,FC2->C1
Cz,F7,0.006198,0.006289,-9.1e-05,F7->Cz
FC2,CPz,0.003286,0.003376,-9e-05,CPz->FC2
F3,TP8,0.010441,0.010351,9e-05,F3->TP8
CP3,FT7,0.002516,0.002426,8.9e-05,CP3->FT7
FT7,Oz,0.002244,0.002155,8.9e-05,FT7->Oz
T8,P6,0.004762,0.004674,8.8e-05,T8->P6
FCz,T7,0.001822,0.001908,-8.6e-05,T7->FCz
F1,PO3,0.008235,0.00832,-8.5e-05,PO3->F1
FT8,T9,0.004249,0.004334,-8.5e-05,T9->FT8
CP6,P6,0.005118,0.005034,8.4e-05,CP6->P6
FCz,F7,0.003354,0.003436,-8.3e-05,F7->FCz
C4,P1,0.014787,0.014869,-8.2e-05,P1->C4
CP2,F8,0.002395,0.002316,7.9e-05,CP2->F8
F1,F2,0.005894,0.005817,7.6e-05,F1->F2
P2,O2,0.005984,0.005909,7.5e-05,P2->O2
FT7,P8,0.002693,0.002618,7.5e-05,FT7->P8
AF4,T10,0.009856,0.009931,-7.5e-05,T10->AF4
F5,F8,0.010697,0.010625,7.2e-05,F5->F8
C2,P3,0.014117,0.01419,-7.2e-05,P3->C2
P8,PO8,0.002769,0.002839,-7.1e-05,PO8->P8
CP2,CP4,0.002212,0.002283,-7.1e-05,CP4->CP2
FC1,CPz,0.004495,0.004426,6.9e-05,FC1->CPz
F5,O2,0.007615,0.007548,6.7e-05,F5->O2
FCz,CP1,0.002407,0.002341,6.6e-05,FCz->CP1
FC5,TP7,0.00437,0.004435,-6.5e-05,TP7->FC5
FC4,CP5,0.004375,0.00431,6.5e-05,FC4->CP5
FC3,C5,0.005691,0.005628,6.4e-05,FC3->C5
P6,PO4,0.002177,0.002112,6.4e-05,P6->PO4
CP3,F6,0.009111,0.009175,-6.4e-05,F6->CP3
P3,PO8,0.010373,0.010309,6.4e-05,P3->PO8
C6,CP2,0.001647,0.001584,6.3e-05,C6->CP2
FT7,PO7,0.002184,0.002122,6.2e-05,FT7->PO7
FT7,PO3,0.00199,0.001929,6e-05,FT7->PO3
AF4,P2,0.010536,0.010478,5.8e-05,AF4->P2
TP7,Pz,0.006004,0.006061,-5.8e-05,Pz->TP7
F4,TP8,0.008655,0.008712,-5.7e-05,TP8->F4
T7,PO7,0.00527,0.005327,-5.7e-05,PO7->T7
FC5,PO7,0.002986,0.00293,5.6e-05,FC5->PO7
F2,PO4,0.008776,0.008831,-5.6e-05,PO4->F2
C4,AFz,0.011761,0.011706,5.5e-05,C4->AFz
FC2,Fp2,0.004574,0.00452,5.4e-05,FC2->Fp2
AF4,FT8,0.006494,0.006443,5.2e-05,AF4->FT8
P4,P6,0.002254,0.002203,5.1e-05,P4->P6
C1,FT8,0.003928,0.003977,-4.9e-05,FT8->C1
C2,FT8,0.003778,0.00373,4.7e-05,C2->FT8
FC1,Iz,0.004069,0.004113,-4.4e-05,Iz->FC1
F8,T10,0.007194,0.007151,4.3e-05,F8->T10
FC2,AF3,0.005677,0.005636,4e-05,FC2->AF3
CP4,O2,0.011709,0.011749,-4e-05,O2->CP4
F3,F4,0.007237,0.007197,4e-05,F3->F4
F6,P6,0.007209,0.007249,-4e-05,P6->F6
FC4,Fz,0.004598,0.004637,-3.9e-05,Fz->FC4
FC1,FC4,0.004036,0.003997,3.9e-05,FC1->FC4
FC1,P1,0.004319,0.004358,-3.9e-05,P1->FC1
FC3,T9,0.004624,0.004586,3.8e-05,FC3->T9
CP4,PO4,0.010705,0.010742,-3.8e-05,PO4->CP4
FC1,F3,0.004486,0.004521,-3.5e-05,F3->FC1
Fp2,FT8,0.007145,0.007109,3.5e-05,Fp2->FT8
F5,F3,0.011236,0.011268,-3.2e-05,F3->F5
FC3,AF7,0.006016,0.005984,3.2e-05,FC3->AF7
C6,AFz,0.00842,0.008451,-3.1e-05,AFz->C6
TP7,PO7,0.004196,0.004221,-2.5e-05,PO7->TP7
F6,PO8,0.006607,0.006581,2.5e-05,F6->PO8
FC2,F2,0.004678,0.004699,-2.2e-05,F2->FC2
F2,T7,0.007844,0.007861,-1.7e-05,T7->F2
P1,O2,0.007822,0.007806,1.7e-05,P1->O2
AFz,T10,0.01055,0.010535,1.5e-05,AFz->T10
TP7,P7,0.002459,0.002474,-1.5e-05,P7->TP7
FC4,Fp2,0.006949,0.006963,-1.4e-05,Fp2->FC4
C5,T7,0.007194,0.007182,1.2e-05,C5->T7
FC5,P5,0.00294,0.00295,-1.1e-05,P5->FC5
CP1,FT7,0.001928,0.001916,1.1e-05,CP1->FT7
P6,PO7,0.010556,0.010568,-1.1e-05,PO7->P6
FCz,FC2,0.001779,0.001769,1e-05,FCz->FC2
CPz,FT8,0.004213,0.004221,-8e-06,FT8->CPz
FT7,Iz,0.002585,0.002577,7e-06,FT7->Iz
FT7,P3,0.002346,0.002353,-6e-06,P3->FT7
F3,T9,0.008207,0.008212,-5e-06,T9->F3
F1,F6,0.007883,0.00788,3e-06,F1->F6
CP4,T7,0.007564,0.007562,2e-06,CP4->T7
F8,P4,0.004971,0.004972,-1e-06,P4->F8
